Book Title,Authors,Chapter Title,Date of Highlight,Book URL,Chapter URL,Highlight URL,Highlight,Personal Note
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,4 Stacks and Queues,2020-05-07,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch04.xhtml,https://learning.oreilly.com/a/data-structures-and/43498148/,"Step 1 is a bit involved, but step 2 is easy.",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,4 Stacks and Queues,2020-05-07,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch04.xhtml,https://learning.oreilly.com/a/data-structures-and/43498135/,"algorithm, to evaluate an arithmetic expression directly. It’s easier for the algorithm to use a two-step process:

1. Transform the arithmetic expression into a different format, called postfix notation.

2. Evaluate the postfix expression.",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,4 Stacks and Queues,2020-05-07,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch04.xhtml,https://learning.oreilly.com/a/data-structures-and/43498108/,"In postfix notation (which is also called Reverse Polish Notation, or RPN, because it was invented by a Polish mathematician), the operator follows the two operands. Thus, A+B becomes AB+, and A/B becomes AB/. ",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,4 Stacks and Queues,2020-05-07,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch04.xhtml,https://learning.oreilly.com/a/data-structures-and/43498103/,"Everyday arithmetic expressions are written with an operator (+, –, *, or /) placed between two operands (numbers, or symbols that stand for numbers). This is called infix notation because the operator is written inside the operands. ",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,4 Stacks and Queues,2020-05-05,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch04.xhtml,https://learning.oreilly.com/a/data-structures-and/43395328/,"placing opening delimiters when it finds them, on a stack. When it reads a closing delimiter from the input, it pops the opening delimiter from the top of the stack and attempts to match it with the closing delimiter. ",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,4 Stacks and Queues,2020-05-05,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch04.xhtml,https://learning.oreilly.com/a/data-structures-and/43394477/,"how a stack can be used to check whether parentheses, braces, and brackets are balanced in a computer program source file. At the end of this chapter, we’ll see a stack playing a vital role in parsing (analyzing) arithmetic expressions such as 3*(4+5).

A stack is also a handy aid for algorithms applied to certain complex data structures. In Chapter 8, “Binary Trees,” we’ll see it used to help traverse the nodes of a tree. In Chapter 13, “Graphs,” we’ll apply it to searching the vertices of a graph ",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,4 Stacks and Queues,2020-05-05,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch04.xhtml,https://learning.oreilly.com/a/data-structures-and/43394407/,They’re defined primarily by their interface: the permissible operations that can be carried out on them. The underlying mechanism used to implement them is typically not visible to their user.,
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,3 Simple Sorting,2020-05-05,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch03.xhtml,https://learning.oreilly.com/a/data-structures-and/43393751/,"If the data is almost sorted, insertion sort runs in almost O(N) time, which makes it a simple and efficient way to order a file that is only slightly out of order.",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,3 Simple Sorting,2020-04-22,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch03.xhtml,https://learning.oreilly.com/a/data-structures-and/42540650/,"selection sort improves on the bubble sort by reducing the number of swaps necessary from O(N2) to O(N). Unfortunately, the number of comparisons remains O(N2).",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,3 Simple Sorting,2020-04-22,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch03.xhtml,https://learning.oreilly.com/a/data-structures-and/42540620/,"Whenever you see one loop nested within another, such as those in the bubble sort and the other sorting algorithms in this chapter, you can suspect that an algorithm runs in O(N2) time.",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,3 Simple Sorting,2020-04-21,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch03.xhtml,https://learning.oreilly.com/a/data-structures-and/42539704/,"If the data is random, a swap is necessary about half the time, so there will be about N2/4 swaps. ",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,2 Arrays,2020-04-20,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch02.xhtml,https://learning.oreilly.com/a/data-structures-and/42420096/,"O(1) is excellent, O(log N) is good, O(N) is fair, and O(N2) is poor. O(N2) occurs in the bubble sort",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,1 Overview,2020-04-19,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch01.xhtml,https://learning.oreilly.com/a/data-structures-and/42369304/,This book should equip you with the knowledge to know what sort of data structure you need and the fundamentals of how it works.,
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,1 Overview,2020-04-19,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch01.xhtml,https://learning.oreilly.com/a/data-structures-and/42369233/,"Software engineering is the study of ways to create large and complex computer programs, involving many programmers.",
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,1 Overview,2020-04-19,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/ch01.xhtml,https://learning.oreilly.com/a/data-structures-and/42369130/,An object contains both methods and variables.,java object likes a service. microservice is bigger than this
"Data Structures and Algorithms in Java, 2nd Edition",Robert Lafore,Introduction,2020-04-18,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/,https://learning.oreilly.com/library/view/data-structures-and/9780134849775/intro.xhtml,https://learning.oreilly.com/a/data-structures-and/42368452/,"red-black trees, one of the most efficient balanced trees.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-04-05,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41697146/,"Health checks and related parameters can be specified at service creation time, changed or set on service updates,
         or even specified as image metadata by using the HEALTHCHECK Dockerfile directive.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-04-01,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41228160/,"Docker stack is a named collection of services, volumes, networks, secrets, and configs. The docker stack",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41227807/,The full YAML 1.2 specification is available at http://yaml.org/spec/1.2/2009-07-21/spec.html and is quite readable. ,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41227712/,YAML uses indentation to indicate content scope. ,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41227691/,"The block style is more common and will be used in this primer except where noted. The three types of data are maps, lists, and scalar values.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41227618/,"The plain (unquoted) style has no identifying indicators and provides no form of escaping. It is therefore the most readable, most limited, and most context-sensitive style. ",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41227593/,"The value for image in the preceding example is specified in double-quote style, which is capable of expressing arbitrary strings, by using \ escape sequences. ",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41227222/,Comment support is one of the most popular reasons to adopt YAML instead of JSON today. A YAML document can include a comment at the end of any line. Comments are marked by a space followed by a hash sign ( #).,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41226876/,"A stack describes collections of services, volumes, networks, and other ",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41126406/,"For our purposes, you can consider the terms task and container roughly interchangeable.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41125312/,is called a service. ,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41125289/,"Any processes, functionality, or data that must be discoverable and available over a network ",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 11. Services with Docker and Compose,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_025.html,https://learning.oreilly.com/a/docker-in-action/41124929/,"Today most of the software we run is designed to interact with other programs, not human users.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 10. Image pipelines,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_023.html,https://learning.oreilly.com/a/docker-in-action/41123945/,Tagging the image as version 1.0.0 signals that you are ready to maintain backward compatibility in the operation of the software. ,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 10. Image pipelines,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_023.html,https://learning.oreilly.com/a/docker-in-action/41123720/,Semantic versioning (https://semver.org/) is a popular approach to versioning artifacts with a version number of the form Major.Minor.Patch.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 10. Image pipelines,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_023.html,https://learning.oreilly.com/a/docker-in-action/41121861/,"Here is a Makefile that will gather metadata, and then build, test, and tag the application artifact and images:",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 10. Image pipelines,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_023.html,https://learning.oreilly.com/a/docker-in-action/41120546/,"make, a widely available tool used to build programs, understands dependencies between the steps of a build process. ",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 10. Image pipelines,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_023.html,https://learning.oreilly.com/a/docker-in-action/41119252/,This pattern is now supported and encouraged by many CI tools,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 10. Image pipelines,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_023.html,https://learning.oreilly.com/a/docker-in-action/41118680/,All-in-one images have downsides. Because they contain more tools than are necessary to run the application,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 9. Public and private software distribution,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_022.html,https://learning.oreilly.com/a/docker-in-action/41109815/,"Docker Hub, Quay.io, and Google Container Registry are all examples of hosted registry providers.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/41072886/,"Hardening an image is the process of shaping it in a way that will reduce the attack surface inside any Docker containers based on
         it.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/41072043/,--health-cmd to define a health check when running a container.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/41071679/,"The health check command should be reliable, lightweight, and not interfere with the operation of the main application because
         it will be executed frequently.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/41069452/,"Docker runs a single command inside the container to determine whether the application is healthy. There are two ways to specify
         the health check command:
      
      
      
      
         
         Use a HEALTHCHECK instruction when defining the image
         
         
         On the command-line when running a container",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/41036620/,"Multistage builds can help solve a few common problems. The primary uses are reusing parts of another image, separating the build of an application from the build of an application runtime image, ",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-31,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/41035526/,"To recap, the http-client.df Dockerfile uses a builder stage to retrieve runtime dependencies and build the http-client program. The runtime stage then copies http-client and its dependencies from the builder stage onto the minimal scratch base and configures it for execution. The resulting image contains only what is needed to run the program and is just over 6 MB in size.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-29,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/40890732/,A multistage Dockerfile is a Dockerfile that has multiple FROM instructions.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-29,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/40884890/,ARG defines a variable that users can provide to Docker when building an image.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-29,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/40884804/,Using the exec (or string array) form wherever possible is the best practice.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-29,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/40884783/,"A Dockerfile defines three instructions that
         modify the filesystem: COPY, VOLUME, and ADD.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-29,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/40884756/,"Most importantly, if the shell form is used for ENTRYPOINT, all other arguments provided by the CMD instruction or at runtime as extra arguments to docker container run will be ignored. This makes the shell form of ENTRYPOINT less flexible.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-29,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/40884532/,"The only special rule about Dockerfiles is that the first instruction must be FROM. If you’re starting from an empty image and your software has no dependencies, or you’ll provide all the dependencies, then
         you can start from a special empty repository named scratch.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-29,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/40883932/,"Dockerfiles are the most common way to describe
         how to build a Docker image.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 8. Building images automatically with Dockerfiles,2020-03-29,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_021.html,https://learning.oreilly.com/a/docker-in-action/40883914/,A Dockerfile is a text file that contains instructions for building an image.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 6. Limiting risk with resource controls,2020-03-29,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_018.html,https://learning.oreilly.com/a/docker-in-action/40881521/,"The intent of this tool is to prevent one or a set of processes from overwhelming a computer, not to hinder performance of those processes. ",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 6. Limiting risk with resource controls,2020-03-28,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_018.html,https://learning.oreilly.com/a/docker-in-action/40868752/,"By default, Docker
         containers may use unlimited CPU, memory, and device I/O resources. The docker container create and run commands provide flags for managing resources available to the container.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 5. Single-host networking,2020-03-28,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_017.html,https://learning.oreilly.com/a/docker-in-action/40868222/,8080:8080,"both are the same port number is not a good example, I don't know which 8080 is the host and which is the container."
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 5. Single-host networking,2020-03-28,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_017.html,https://learning.oreilly.com/a/docker-in-action/40868012/,"When you specify the --network host option on a docker run command, you are telling Docker to create a new container without any special network adapters or network namespace. Whatever
         software is running inside the resulting container will have the same degree of access to the host network as it would running
         outside the container.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 4. Working with storage and volumes,2020-03-22,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_016.html,https://learning.oreilly.com/a/docker-in-action/40391694/,"images are appropriate for packaging and distributing relatively static files such as programs; volumes
         hold dynamic data or specializations.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 4. Working with storage and volumes,2020-03-22,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_016.html,https://learning.oreilly.com/a/docker-in-action/40390045/,"three most common types of storage mounted into containers:
      
      
      
      
         
         Bind mounts
         
         In-memory storage
         
         Docker volumes",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 3. Software installation simplified,2020-03-22,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_015.html,https://learning.oreilly.com/a/docker-in-action/40389923/,Distributing a Dockerfile with a project simplifies image builds on user machines.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 3. Software installation simplified,2020-03-22,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_015.html,https://learning.oreilly.com/a/docker-in-action/40389921/,The docker load and docker save commands can be used to load and save images from TAR archives.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 3. Software installation simplified,2020-03-22,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_015.html,https://learning.oreilly.com/a/docker-in-action/40386503/,Docker provides a command to load images into Docker from a file.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 3. Software installation simplified,2020-03-22,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_015.html,https://learning.oreilly.com/a/docker-in-action/40386492/,A Dockerfile is a script that describes steps for Docker to take to build a new image.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 2. Running software in containers,2020-03-22,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_014.html,https://learning.oreilly.com/a/docker-in-action/40385478/,The primary focus of the Docker project is to enable users to run software in containers.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 2. Running software in containers,2020-03-21,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_014.html,https://learning.oreilly.com/a/docker-in-action/40362063/,"Docker has three specific features to help build environment-agnostic systems:
      
      
      
         
         Read-only filesystems
         
         Environment variable injection
         
         Volumes",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 2. Running software in containers,2020-03-21,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_014.html,https://learning.oreilly.com/a/docker-in-action/40362013/,"Network links and user-defined networks are not equivalent, but Docker recommends migrating to user-defined networks.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 1. Welcome to Docker,2020-03-20,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_012.html,https://learning.oreilly.com/a/docker-in-action/40328717/,Images are the shippable units in the Docker ecosystem.,
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 1. Welcome to Docker,2020-03-20,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_012.html,https://learning.oreilly.com/a/docker-in-action/40328582/,"Docker uses Linux namespaces and cgroups, which have been part
         of Linux since 2007.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 1. Welcome to Docker,2020-03-20,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_012.html,https://learning.oreilly.com/a/docker-in-action/40328559/,"Docker is not a hardware virtualization technology.
         Instead, it helps you use the container technology already built into your operating system kernel.",
"Docker in Action, Second Edition",Jeffrey Nickoloff...,Chapter 1. Welcome to Docker,2020-03-20,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/,https://learning.oreilly.com/library/view/docker-in-action/9781617294761/kindle_split_012.html,https://learning.oreilly.com/a/docker-in-action/40328354/,"Docker isn’t a programming language, and it isn’t a framework for building software. Docker is a tool that helps solve common
         problems such as installing, removing, upgrading, distributing, trusting, and running software.",
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter Two: Understanding the Language of Compression,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch02.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396895/,Video.js is one of the most popular open source HTML players available,
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter Two: Understanding the Language of Compression,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch02.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396878/,"Player can refer to a stand-alone application, or it can be the software used for playback that is designed for use in web pages and applications that use HTML5.",
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter Two: Understanding the Language of Compression,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch02.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396852/,"HEVC/H.265: High Efficiency Video Coding (HEVC), also known as H.265 and MPEG-H Part 2, is an industry standard and considered a successor to AVC (H.264 or MPEG-4 Part 10). ",
"Video Compression Handbook, Second Edition",Andy Beach...,Chapter Two: Understanding the Language of Compression,2020-02-29,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/,https://learning.oreilly.com/library/view/video-compression-handbook/9780134846736/ch02.xhtml,https://learning.oreilly.com/a/video-compression-handbook/39396845/,MPEG-4 Part 10/H.264/AVC: MPEG-4 Part 10 is a standard technically aligned with the ITU-T’s H.264 and often also referred to as Advanced Video Coding (AVC). ,
